block_names,word,difficulty,correct_answer,across_block.thisRepN,across_block.thisTrialN,across_block.thisN,across_block.thisIndex,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,jonapot_szoveg.started,jonapot_szoveg.stopped,szo_kiir.started,szo_kiir.stopped,resp.keys,resp.corr,resp.rt,resp.started,resp.stopped,koszi_szoveg.started,koszi_szoveg.stopped,session,participant,date,expName,psychopyVersion,frameRate,
blocks/block_32.csv,demelepi,32,right,0,31,31,31,0,0,0,7,,,132.96511837397702,None,right,1,0.7151397129637189,132.96511837397702,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_32.csv,nubulhangy,32,right,0,31,31,31,0,1,1,21,,,134.18379448901396,None,right,1,1.632467292016372,134.18379448901396,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_32.csv,,,,0,31,31,31,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_33.csv,kvacsvagos,33,right,0,32,32,32,0,0,0,18,,,136.51807521597948,None,right,1,0.7861862129648216,136.51807521597948,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_33.csv,sziesztázik,33,left,0,32,32,32,0,1,1,17,,,137.81846192502417,None,left,1,1.5497989060240798,137.81846192502417,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_33.csv,,,,0,32,32,32,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_34.csv,levélnehezék,34,left,0,33,33,33,0,0,0,12,,,140.07107124500908,None,left,1,1.0091912649804726,140.07107124500908,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_34.csv,mutoktorla,34,right,0,33,33,33,0,1,1,0,,,141.58818648097804,None,right,1,0.8200993580394424,141.58818648097804,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_34.csv,,,,0,33,33,33,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_35.csv,lumpenproletariátus,35,left,0,34,34,34,0,0,0,15,,,143.17206466698553,None,left,1,1.2841885330271907,143.17206466698553,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
